MeasureItem,MeasureItemCategoryID,MeasureItemID,Category,Country,Year,LengthOfCircuits,LengthOfRoutes,NumberOfUnits,ProvidedValue,CreationDate,ProvidedValueCode
Inventory of Transmission,5,411,Of_PU_>330kV,PL,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,PL,2019,,,35,16.936,2024-09-17 11:24:58,
Inventory of Transmission,5,406,ACC_220kV_380kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,PT,2019,2544,1804,,,2024-09-17 11:24:58,
Inventory of Transmission,5,401,ACL_220kV,PT,2019,3746,2841,,,2024-09-17 11:24:58,
Inventory of Transmission,5,402,ACL_275kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,403,ACL_330kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,PT,2019,2711,2512,,,2024-09-17 11:24:58,
Inventory of Transmission,5,405,ACL_750kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,424,Comments_1,PT,2019,,,,,2024-09-17 11:24:58,
Inventory of Transmission,5,425,Comments_2,PT,2019,,,,,2024-09-17 11:24:58,
Inventory of Transmission,5,426,Comments_3,PT,2019,,,,,2024-09-17 11:24:58,
Inventory of Transmission,5,427,Comments_4,PT,2019,,,,,2024-09-17 11:24:58,
Inventory of Transmission,5,422,DCC_110kV_220V,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,PT,2019,,,5,830,2024-09-17 11:24:58,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,PT,2019,,,16,6440,2024-09-17 11:24:58,
Inventory of Transmission,5,416,Nw_400kV_220kV,PT,2019,,,16,7200,2024-09-17 11:24:58,
Inventory of Transmission,5,415,Nw_400kV_330kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,PT,2019,,,70,5470,2024-09-17 11:24:58,
Inventory of Transmission,5,412,Of_PU_>275kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,PT,2019,,,,,2024-09-17 11:24:58,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,PT,2019,,,28,7842,2024-09-17 11:24:58,
Inventory of Transmission,5,406,ACC_220kV_380kV,RO,2019,,,,,2024-09-17 11:24:59,Not Available
Inventory of Transmission,5,407,ACC_Over_380kV,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,RO,2019,42.84308,40.418,,,2024-09-17 11:24:59,
Inventory of Transmission,5,401,ACL_220kV,RO,2019,4701,3875.644,,,2024-09-17 11:24:59,
Inventory of Transmission,5,402,ACL_275kV,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,403,ACL_330kV,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,RO,2019,5197.155,4971.7,,,2024-09-17 11:24:59,
Inventory of Transmission,5,405,ACL_750kV,RO,2019,3.1377318,3.108,,,2024-09-17 11:24:59,
Inventory of Transmission,5,424,Comments_1,RO,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,425,Comments_2,RO,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,426,Comments_3,RO,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,427,Comments_4,RO,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,422,DCC_110kV_220V,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,RO,2019,,,90,18100,2024-09-17 11:24:59,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,RO,2019,,,31,7750,2024-09-17 11:24:59,
Inventory of Transmission,5,416,Nw_400kV_220kV,RO,2019,,,22,9000,2024-09-17 11:24:59,
Inventory of Transmission,5,415,Nw_400kV_330kV,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,RO,2019,,,38,7606,2024-09-17 11:24:59,
Inventory of Transmission,5,412,Of_PU_>275kV,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,RO,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,RO,2019,,,22,8605,2024-09-17 11:24:59,
Inventory of Transmission,5,406,ACC_220kV_380kV,SE,2019,30.7,30.7,,,2024-09-17 11:25:00,
Inventory of Transmission,5,407,ACC_Over_380kV,SE,2019,14.1,14.1,,,2024-09-17 11:25:00,
Inventory of Transmission,5,400,ACL_110kV_220kV,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,401,ACL_220kV,SE,2019,4237.1,4159.2,,,2024-09-17 11:25:00,
Inventory of Transmission,5,402,ACL_275kV,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,SE,2019,10962.1,10636.3,,,2024-09-17 11:25:00,
Inventory of Transmission,5,405,ACL_750kV,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,424,Comments_1,SE,2019,,,,"When the kV did not exactly match that of the categories, the lines were divided into the our main categories (220 and 400 kV).",2024-09-17 11:25:00,
Inventory of Transmission,5,425,Comments_2,SE,2019,,,,HVDC lines (domestic/cross border) were included in this data.,2024-09-17 11:25:00,
Inventory of Transmission,5,426,Comments_3,SE,2019,,,,HVDC lines (domestic/cross border) were included in this data.,2024-09-17 11:25:00,
Inventory of Transmission,5,427,Comments_4,SE,2019,,,,Only lines and transformers within operation of Svenska Kraftnät are included in this. The vast majority of power transformers in Sweden are opearated by generating or distributing parties and not the TSO in Sweden.,2024-09-17 11:25:00,
Inventory of Transmission,5,422,DCC_110kV_220V,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,SE,2019,356.7,356.7,,,2024-09-17 11:25:00,
Inventory of Transmission,5,409,DCC_Over_380kV,SE,2019,325.1,325.1,,,2024-09-17 11:25:00,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,SE,2019,,,4,1269,2024-09-17 11:25:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,SE,2019,,,3,606,2024-09-17 11:25:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,SE,2019,,,30,17.627,2024-09-17 11:25:00,
Inventory of Transmission,5,415,Nw_400kV_330kV,SE,2019,,,3,76.8,2024-09-17 11:25:00,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,SE,2019,,,,,2024-09-17 11:25:00,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,SI,2019,1952.2,1352.4,,,2024-09-17 11:24:59,
Inventory of Transmission,5,401,ACL_220kV,SI,2019,328.1,299.4,,,2024-09-17 11:24:59,
Inventory of Transmission,5,402,ACL_275kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,403,ACL_330kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,SI,2019,669.9,497.5,,,2024-09-17 11:24:59,
Inventory of Transmission,5,405,ACL_750kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,424,Comments_1,SI,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,425,Comments_2,SI,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,426,Comments_3,SI,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,427,Comments_4,SI,2019,,,,The PST transformer is included in the cell line Of_PU_>400kV,2024-09-17 11:24:59,
Inventory of Transmission,5,422,DCC_110kV_220V,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,SI,2019,,,10,1.5,2024-09-17 11:24:59,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,SI,2019,,,9,2.7,2024-09-17 11:24:59,
Inventory of Transmission,5,416,Nw_400kV_220kV,SI,2019,,,2,0.8,2024-09-17 11:24:59,
Inventory of Transmission,5,415,Nw_400kV_330kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,SI,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,SI,2019,,,2,1.2,2024-09-17 11:24:59,
Inventory of Transmission,5,406,ACC_220kV_380kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,SK,2019,79.796,40.025,,,2024-09-17 11:24:59,
Inventory of Transmission,5,401,ACL_220kV,SK,2019,789.651,648.538,,,2024-09-17 11:24:59,
Inventory of Transmission,5,402,ACL_275kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,403,ACL_330kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,SK,2019,2137.6162,1739.876,,,2024-09-17 11:24:59,
Inventory of Transmission,5,405,ACL_750kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,424,Comments_1,SK,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,425,Comments_2,SK,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,426,Comments_3,SK,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,427,Comments_4,SK,2019,,,,,2024-09-17 11:24:59,
Inventory of Transmission,5,422,DCC_110kV_220V,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,SK,2019,0.66579,0.33633,,,2024-09-17 11:24:59,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,SK,2019,,,8,1600,2024-09-17 11:24:59,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,SK,2019,,,29,8730,2024-09-17 11:24:59,
Inventory of Transmission,5,416,Nw_400kV_220kV,SK,2019,,,3,1400,2024-09-17 11:24:59,
Inventory of Transmission,5,415,Nw_400kV_330kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,SK,2019,,,,,2024-09-17 11:24:59,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,BA,2018,3953,0,,,18/03/2019 15:21,
Inventory of Transmission,5,401,ACL_220kV,BA,2018,1520,0,,,18/03/2019 15:21,
Inventory of Transmission,5,402,ACL_275kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,403,ACL_330kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,BA,2018,865,0,,,18/03/2019 15:21,
Inventory of Transmission,5,405,ACL_750kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,424,Comments_1,BA,2018,,,,,18/03/2019 15:21,
Inventory of Transmission,5,425,Comments_2,BA,2018,,,,,18/03/2019 15:21,
Inventory of Transmission,5,426,Comments_3,BA,2018,,,,,18/03/2019 15:21,
Inventory of Transmission,5,427,Comments_4,BA,2018,,,,,18/03/2019 15:21,
Inventory of Transmission,5,422,DCC_110kV_220V,BA,2018,,,,,18/03/2019 15:21,Not Available
Inventory of Transmission,5,408,DCC_220kV_380kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,BA,2018,,,14,2100,18/03/2019 15:21,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,BA,2018,,,16,2220,18/03/2019 15:21,
Inventory of Transmission,5,416,Nw_400kV_220kV,BA,2018,,,7,2800,18/03/2019 15:21,
Inventory of Transmission,5,415,Nw_400kV_330kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,BA,2018,,,16,2220,18/03/2019 15:21,
Inventory of Transmission,5,412,Of_PU_>275kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,BA,2018,,,,,18/03/2019 15:21,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,BA,2018,,,5,1200,18/03/2019 15:21,
Inventory of Transmission,5,406,ACC_220kV_380kV,CY,2018,,,,,22/03/2019 06:43,Not Available
Inventory of Transmission,5,407,ACC_Over_380kV,CY,2018,,,,,22/03/2019 06:43,Not Available
Inventory of Transmission,5,400,ACL_110kV_220kV,CY,2018,820,410,,,22/03/2019 06:43,
Inventory of Transmission,5,401,ACL_220kV,CY,2018,88,44,,,22/03/2019 06:43,
Inventory of Transmission,5,402,ACL_275kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,403,ACL_330kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,405,ACL_750kV,CY,2018,,,,,22/03/2019 06:43,Not Available
Inventory of Transmission,5,424,Comments_1,CY,2018,,,,66kV power lines exist in the transmission network that do not fall in the above categories. Also 220kV Transmission Lines are operated at 132kV.,22/03/2019 06:43,
Inventory of Transmission,5,425,Comments_2,CY,2018,,,,132kV aand 66kV ac cables exist in the transmission network that do not fall in the above categories.,22/03/2019 06:43,
Inventory of Transmission,5,426,Comments_3,CY,2018,,,,,22/03/2019 06:43,
Inventory of Transmission,5,427,Comments_4,CY,2018,,,,"Power Transformers 15.75/132kV, 11/132kV, 11/66kV, Step Down Network Transformers 132/11kV, 132/6,6kV, 132/3,3kV, 66/3.3kV and interbus transformers 132/66kV exist in the transmission network that do not fall in the above categories.",22/03/2019 06:43,
Inventory of Transmission,5,422,DCC_110kV_220V,CY,2018,,,,,22/03/2019 06:43,Not Available
Inventory of Transmission,5,408,DCC_220kV_380kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,CY,2018,,,,,22/03/2019 06:43,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,DK,2018,164,164,,,02/04/2019 10:24,
Inventory of Transmission,5,407,ACC_Over_380kV,DK,2018,153.5,144.5,,,02/04/2019 10:24,
Inventory of Transmission,5,400,ACL_110kV_220kV,DK,2018,2921.7,1805,,,02/04/2019 10:24,
Inventory of Transmission,5,401,ACL_220kV,DK,2018,56,40,,,02/04/2019 10:24,
Inventory of Transmission,5,402,ACL_275kV,DK,2018,0,0,,,02/04/2019 10:24,
Inventory of Transmission,5,403,ACL_330kV,DK,2018,0,0,,,02/04/2019 10:24,
Inventory of Transmission,5,404,ACL_380_400kV,DK,2018,1377.9,946.5,,,02/04/2019 10:24,
Inventory of Transmission,5,405,ACL_750kV,DK,2018,0,0,,,02/04/2019 10:24,
Inventory of Transmission,5,424,Comments_1,DK,2018,,,,"220 kV and 232 kV network are part of the ""220kV"" category.",02/04/2019 10:24,
Inventory of Transmission,5,425,Comments_2,DK,2018,,,,"Energinet owns some of the 165 kV, 132kV, 60 kV and 33 kV network, which is part of this category.  For the 33 kV network: AC circuits in km is 30 routes in km is 30 of which all cables. For the 60 kV network: AC circuits in km  is 45,6, routes in km is 45,6 of which all cables. For the 132 kV network: AC circuits in km is 563,4, routes in km is 556,4 of which all cables. For the 165 kV network: AC circuits in km is 799,5, routes in km 799,5 of which all cables.",02/04/2019 10:24,
Inventory of Transmission,5,426,Comments_3,DK,2018,,,,"Submitted value is system-km. Length of routes in km is 609. Includes the 250, 285, 385, 400 kV DC cables and over-headline.  In the 380kV <=x SK4, with voltage level 500 kV, is included.",02/04/2019 10:24,
Inventory of Transmission,5,427,Comments_4,DK,2018,,,,In the 400kV -> 110kV and lower 220kV catetegory is included 10 400/132kV (3900MVA) and 17 400/150kV (8021 MVA) transformers. In year 2012 Energinet took ownership of the 132 and 150 kV network. The last category (220kV ->110kV and lower 220kV) includes transformers lower than 220kV. Energinet has a 400kV/400kV transformer which does not match any of the categories above. Its capacity is 500 MVA. DC transformer stations are not included in the above. Please let us know if they are to be.,02/04/2019 10:24,
Inventory of Transmission,5,422,DCC_110kV_220V,DK,2018,0,0,,,02/04/2019 10:24,
Inventory of Transmission,5,408,DCC_220kV_380kV,DK,2018,340.3,210.26,,,02/04/2019 10:24,
Inventory of Transmission,5,409,DCC_Over_380kV,DK,2018,477.4,398.9,,,02/04/2019 10:24,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,DK,2018,,,230,24026.8,02/04/2019 10:24,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,DK,2018,,,0,0,02/04/2019 10:24,
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,DK,2018,,,0,0,02/04/2019 10:24,
Inventory of Transmission,5,418,Nw_330kV_220kV,DK,2018,,,0,0,02/04/2019 10:24,
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,DK,2018,,,27,11920.7,02/04/2019 10:24,
Inventory of Transmission,5,416,Nw_400kV_220kV,DK,2018,,,3,1350,02/04/2019 10:24,
Inventory of Transmission,5,415,Nw_400kV_330kV,DK,2018,,,0,0,02/04/2019 10:24,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,DK,2018,,,0,0,02/04/2019 10:24,
Inventory of Transmission,5,413,Of_PU_>220kV,DK,2018,,,0,0,02/04/2019 10:24,
Inventory of Transmission,5,412,Of_PU_>275kV,DK,2018,,,0,0,02/04/2019 10:24,
Inventory of Transmission,5,411,Of_PU_>330kV,DK,2018,,,0,0,02/04/2019 10:24,
Inventory of Transmission,5,410,Of_PU_>400kV,DK,2018,,,0,0,02/04/2019 10:24,
Inventory of Transmission,5,406,ACC_220kV_380kV,GB,2018,839,0,,,04/04/2019 15:19,
Inventory of Transmission,5,407,ACC_Over_380kV,GB,2018,296,0,,,04/04/2019 15:19,
Inventory of Transmission,5,400,ACL_110kV_220kV,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,401,ACL_220kV,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,402,ACL_275kV,GB,2018,7778,0,,,04/04/2019 15:19,
Inventory of Transmission,5,403,ACL_330kV,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,GB,2018,12607,0,,,04/04/2019 15:19,
Inventory of Transmission,5,405,ACL_750kV,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,424,Comments_1,GB,2018,,,,,04/04/2019 15:19,
Inventory of Transmission,5,425,Comments_2,GB,2018,,,,,04/04/2019 15:19,
Inventory of Transmission,5,426,Comments_3,GB,2018,,,,,04/04/2019 15:19,
Inventory of Transmission,5,427,Comments_4,GB,2018,,,,,04/04/2019 15:19,
Inventory of Transmission,5,422,DCC_110kV_220V,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,GB,2018,327,0,,,04/04/2019 15:19,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,GB,2018,,,124,97.94,04/04/2019 15:19,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,GB,2018,,,60,126.39,04/04/2019 15:19,
Inventory of Transmission,5,412,Of_PU_>275kV,GB,2018,,,537,99.71,04/04/2019 15:19,
Inventory of Transmission,5,411,Of_PU_>330kV,GB,2018,,,,,04/04/2019 15:19,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,GB,2018,,,343,80.07,04/04/2019 15:19,
Inventory of Transmission,5,406,ACC_220kV_380kV,HU,2018,,,,,03/04/2019 12:57,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,HU,2018,,,,,03/04/2019 12:57,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,HU,2018,,,,,03/04/2019 12:57,Not Expected
Inventory of Transmission,5,401,ACL_220kV,HU,2018,1394,1099,,,03/04/2019 12:57,
Inventory of Transmission,5,402,ACL_275kV,HU,2018,,,,,03/04/2019 12:57,Not Expected
Inventory of Transmission,5,403,ACL_330kV,HU,2018,,,,,03/04/2019 12:57,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,HU,2018,2983,2286,,,03/04/2019 12:57,
Inventory of Transmission,5,405,ACL_750kV,HU,2018,268,268,,,03/04/2019 12:57,
