MeasureItem,MeasureItemCategoryID,MeasureItemID,Category,Country,Year,LengthOfCircuits,LengthOfRoutes,NumberOfUnits,ProvidedValue,CreationDate,ProvidedValueCode
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,MD,2025,,,,,2026-03-20 16:51:21,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,MD,2025,,,,,2026-03-20 16:51:21,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,MD,2025,,,,,2026-03-20 16:51:21,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,MD,2025,,,,,2026-03-20 16:51:21,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,MD,2025,,,2,1.26,2026-03-20 16:51:21,
Inventory of Transmission,5,406,ACC_220kV_380kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,MK,2025,,1656,,,2026-03-20 16:51:22,
Inventory of Transmission,5,401,ACL_220kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,402,ACL_275kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,403,ACL_330kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,MK,2025,,577,,,2026-03-20 16:51:22,
Inventory of Transmission,5,405,ACL_750kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,424,Comments_1,MK,2025,,,,,2026-03-20 16:51:22,
Inventory of Transmission,5,425,Comments_2,MK,2025,,,,,2026-03-20 16:51:22,
Inventory of Transmission,5,426,Comments_3,MK,2025,,,,,2026-03-20 16:51:22,
Inventory of Transmission,5,427,Comments_4,MK,2025,,,,,2026-03-20 16:51:22,
Inventory of Transmission,5,422,DCC_110kV_220V,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,MK,2025,,,75,,2026-03-20 16:51:22,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,MK,2025,,,8,2.5,2026-03-20 16:51:22,
Inventory of Transmission,5,416,Nw_400kV_220kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,MK,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,NL,2025,632.8,632.8,,,2026-03-20 16:51:22,
Inventory of Transmission,5,407,ACC_Over_380kV,NL,2025,109.84,109.84,,,2026-03-20 16:51:22,
Inventory of Transmission,5,400,ACL_110kV_220kV,NL,2025,5153.711,2544.4338,,,2026-03-20 16:51:22,
Inventory of Transmission,5,401,ACL_220kV,NL,2025,575.75165,279.75357,,,2026-03-20 16:51:22,
Inventory of Transmission,5,402,ACL_275kV,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,403,ACL_330kV,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,NL,2025,2379.7048,1158.3658,,,2026-03-20 16:51:22,
Inventory of Transmission,5,405,ACL_750kV,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,424,Comments_1,NL,2025,,,,,2026-03-20 16:51:22,
Inventory of Transmission,5,425,Comments_2,NL,2025,,,,,2026-03-20 16:51:22,
Inventory of Transmission,5,426,Comments_3,NL,2025,,,,,2026-03-20 16:51:22,
Inventory of Transmission,5,427,Comments_4,NL,2025,,,,,2026-03-20 16:51:22,
Inventory of Transmission,5,422,DCC_110kV_220V,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,NL,2025,163,163,,,2026-03-20 16:51:22,
Inventory of Transmission,5,409,DCC_Over_380kV,NL,2025,420,420,,,2026-03-20 16:51:22,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,NL,2025,,,50,12.161,2026-03-20 16:51:22,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,NL,2025,,,62,29.16,2026-03-20 16:51:22,
Inventory of Transmission,5,416,Nw_400kV_220kV,NL,2025,,,28,15.577,2026-03-20 16:51:22,
Inventory of Transmission,5,415,Nw_400kV_330kV,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,NL,2025,,,6,1.38,2026-03-20 16:51:22,
Inventory of Transmission,5,412,Of_PU_>275kV,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,NL,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,NL,2025,,,28,14.888,2026-03-20 16:51:22,
Inventory of Transmission,5,406,ACC_220kV_380kV,NO,2025,135.9,115.4,,,2026-03-20 16:51:22,
Inventory of Transmission,5,407,ACC_Over_380kV,NO,2025,54.4,26.1,,,2026-03-20 16:51:22,
Inventory of Transmission,5,400,ACL_110kV_220kV,NO,2025,11586.2,11402.4,,,2026-03-20 16:51:22,
Inventory of Transmission,5,401,ACL_220kV,NO,2025,95.9,95.9,,,2026-03-20 16:51:22,
Inventory of Transmission,5,402,ACL_275kV,NO,2025,4058.6,4058.6,,,2026-03-20 16:51:22,
Inventory of Transmission,5,403,ACL_330kV,NO,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,NO,2025,4823.4,4823.4,,,2026-03-20 16:51:22,
Inventory of Transmission,5,405,ACL_750kV,NO,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,424,Comments_1,NO,2025,,,,"We don't have the distance between masts for the lentgh of route but we have removed the parallell lines to make an estimation. The lenght between masts would be shorter.  300 kV lines  represented in 275 kV, and 420 kV in 380-400 kV.",2026-03-20 16:51:22,
Inventory of Transmission,5,425,Comments_2,NO,2025,,,,Lenght of route is without parallell cables.,2026-03-20 16:51:22,
Inventory of Transmission,5,426,Comments_3,NO,2025,,,,Lenght of route is without parallell cables.,2026-03-20 16:51:22,
Inventory of Transmission,5,427,Comments_4,NO,2025,,,,"The transformer reported in category Nw_330kV_220kV has a primary voltage of 300kV and a secondary voltage greater than 300kV. The transformer does not fully match the category, but this is the nearest category.",2026-03-20 16:51:22,
Inventory of Transmission,5,422,DCC_110kV_220V,NO,2025,911.7,657,,,2026-03-20 16:51:22,
Inventory of Transmission,5,408,DCC_220kV_380kV,NO,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,NO,2025,3846,1923.9,,,2026-03-20 16:51:22,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,NO,2025,,,1,160,2026-03-20 16:51:22,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,NO,2025,,,79,18458.79,2026-03-20 16:51:22,
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,NO,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,NO,2025,,,1,727.8,2026-03-20 16:51:22,
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,NO,2025,,,59,16550,2026-03-20 16:51:22,
Inventory of Transmission,5,416,Nw_400kV_220kV,NO,2025,,,1,500,2026-03-20 16:51:22,
Inventory of Transmission,5,415,Nw_400kV_330kV,NO,2025,,,38,34873,2026-03-20 16:51:22,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,NO,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,NO,2025,,,2,70,2026-03-20 16:51:22,
Inventory of Transmission,5,412,Of_PU_>275kV,NO,2025,,,84,10360,2026-03-20 16:51:22,
Inventory of Transmission,5,411,Of_PU_>330kV,NO,2025,,,,,2026-03-20 16:51:22,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,NO,2025,,,35,7559,2026-03-20 16:51:22,
Inventory of Transmission,5,406,ACC_220kV_380kV,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,401,ACL_220kV,PL,2025,7767,6967,,,2026-03-20 16:51:23,
Inventory of Transmission,5,402,ACL_275kV,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,403,ACL_330kV,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,PL,2025,8270,7393,,,2026-03-20 16:51:23,
Inventory of Transmission,5,405,ACL_750kV,PL,2025,114,114,,,2026-03-20 16:51:23,
Inventory of Transmission,5,424,Comments_1,PL,2025,,,,For ACL_750kV: 1 line works in AC 400 kV.,2026-03-20 16:51:23,
Inventory of Transmission,5,425,Comments_2,PL,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,426,Comments_3,PL,2025,,,,For DCC_Over_380kV: A half of total length of PL-SE cable.,2026-03-20 16:51:23,
Inventory of Transmission,5,427,Comments_4,PL,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,422,DCC_110kV_220V,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,PL,2025,127,127,,,2026-03-20 16:51:23,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,PL,2025,,,142,26200,2026-03-20 16:51:23,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,PL,2025,,,76,28680,2026-03-20 16:51:23,
Inventory of Transmission,5,416,Nw_400kV_220kV,PL,2025,,,35,19498,2026-03-20 16:51:23,
Inventory of Transmission,5,415,Nw_400kV_330kV,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,PL,2025,,,43,12025,2026-03-20 16:51:23,
Inventory of Transmission,5,412,Of_PU_>275kV,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,PL,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,PL,2025,,,40,23566,2026-03-20 16:51:23,
Inventory of Transmission,5,406,ACC_220kV_380kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,PT,2025,2513.9,1981.5,,,2026-03-20 16:51:23,
Inventory of Transmission,5,401,ACL_220kV,PT,2025,3916.1,2758.1,,,2026-03-20 16:51:23,
Inventory of Transmission,5,402,ACL_275kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,403,ACL_330kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,PT,2025,3465.2,2855.9,,,2026-03-20 16:51:23,
Inventory of Transmission,5,405,ACL_750kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,424,Comments_1,PT,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,425,Comments_2,PT,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,426,Comments_3,PT,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,427,Comments_4,PT,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,422,DCC_110kV_220V,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,PT,2025,,,5,830,2026-03-20 16:51:23,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,PT,2025,,,16,6440,2026-03-20 16:51:23,
Inventory of Transmission,5,416,Nw_400kV_220kV,PT,2025,,,18,8100,2026-03-20 16:51:23,
Inventory of Transmission,5,415,Nw_400kV_330kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,PT,2025,,,78,6109,2026-03-20 16:51:23,
Inventory of Transmission,5,412,Of_PU_>275kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,PT,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,PT,2025,,,39,8389,2026-03-20 16:51:23,
Inventory of Transmission,5,406,ACC_220kV_380kV,RO,2025,0.3,0.3,,,2026-03-20 16:51:23,
Inventory of Transmission,5,407,ACC_Over_380kV,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,RO,2025,42.84308,40.418,,,2026-03-20 16:51:23,
Inventory of Transmission,5,401,ACL_220kV,RO,2025,4767.013,3959.725,,,2026-03-20 16:51:23,
Inventory of Transmission,5,402,ACL_275kV,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,403,ACL_330kV,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,RO,2025,5618.54,5356.996,,,2026-03-20 16:51:23,
Inventory of Transmission,5,405,ACL_750kV,RO,2025,3.1377318,3.108,,,2026-03-20 16:51:23,
Inventory of Transmission,5,424,Comments_1,RO,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,425,Comments_2,RO,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,426,Comments_3,RO,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,427,Comments_4,RO,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,422,DCC_110kV_220V,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,RO,2025,,,89,17900,2026-03-20 16:51:23,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,RO,2025,,,35,8750,2026-03-20 16:51:23,
Inventory of Transmission,5,416,Nw_400kV_220kV,RO,2025,,,25,10300,2026-03-20 16:51:23,
Inventory of Transmission,5,415,Nw_400kV_330kV,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,RO,2025,,,23,4026,2026-03-20 16:51:23,
Inventory of Transmission,5,412,Of_PU_>275kV,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,RO,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,RO,2025,,,17,6605,2026-03-20 16:51:23,
Inventory of Transmission,5,406,ACC_220kV_380kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,RS,2025,6724.2417,6528.39,,,2026-03-20 16:51:23,
Inventory of Transmission,5,401,ACL_220kV,RS,2025,1821.6888,1768.63,,,2026-03-20 16:51:23,
Inventory of Transmission,5,402,ACL_275kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,403,ACL_330kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,RS,2025,1927.4287,1871.29,,,2026-03-20 16:51:23,
Inventory of Transmission,5,405,ACL_750kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,424,Comments_1,RS,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,425,Comments_2,RS,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,426,Comments_3,RS,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,427,Comments_4,RS,2025,,,,,2026-03-20 16:51:23,
Inventory of Transmission,5,422,DCC_110kV_220V,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,RS,2025,,,28,5550,2026-03-20 16:51:23,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,RS,2025,,,22,6600,2026-03-20 16:51:23,
Inventory of Transmission,5,416,Nw_400kV_220kV,RS,2025,,,10,4000,2026-03-20 16:51:23,
Inventory of Transmission,5,415,Nw_400kV_330kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,RS,2025,,,,,2026-03-20 16:51:23,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,SE,2025,17.3,17.3,,,2026-03-20 16:51:24,
Inventory of Transmission,5,407,ACC_Over_380kV,SE,2025,14.1,14.1,,,2026-03-20 16:51:24,
Inventory of Transmission,5,400,ACL_110kV_220kV,SE,2025,0.36,0.36,,,2026-03-20 16:51:24,
Inventory of Transmission,5,401,ACL_220kV,SE,2025,3546.68,3477.86,,,2026-03-20 16:51:24,
Inventory of Transmission,5,402,ACL_275kV,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,403,ACL_330kV,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,SE,2025,11111.07,10783.84,,,2026-03-20 16:51:24,
Inventory of Transmission,5,405,ACL_750kV,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,424,Comments_1,SE,2025,,,,,2026-03-20 16:51:24,
Inventory of Transmission,5,425,Comments_2,SE,2025,,,,,2026-03-20 16:51:24,
Inventory of Transmission,5,426,Comments_3,SE,2025,,,,,2026-03-20 16:51:24,
Inventory of Transmission,5,427,Comments_4,SE,2025,,,,,2026-03-20 16:51:24,
Inventory of Transmission,5,422,DCC_110kV_220V,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,SE,2025,739.8,739.8,,,2026-03-20 16:51:24,
Inventory of Transmission,5,409,DCC_Over_380kV,SE,2025,324.9,324.9,,,2026-03-20 16:51:24,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,SE,2025,,,1,0.75,2026-03-20 16:51:24,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,SE,2025,,,8,1.698,2026-03-20 16:51:24,
Inventory of Transmission,5,416,Nw_400kV_220kV,SE,2025,,,27,18.585,2026-03-20 16:51:24,
Inventory of Transmission,5,415,Nw_400kV_330kV,SE,2025,,,3,0.768,2026-03-20 16:51:24,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,SE,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,SI,2025,2014.79,1365.45,,,2026-03-20 16:51:24,
Inventory of Transmission,5,401,ACL_220kV,SI,2025,328.1,296.4,,,2026-03-20 16:51:24,
Inventory of Transmission,5,402,ACL_275kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,403,ACL_330kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,SI,2025,827.98,576.54,,,2026-03-20 16:51:24,
Inventory of Transmission,5,405,ACL_750kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,424,Comments_1,SI,2025,,,,"The AC Cables 110 kV (42,3 km) is included in the cell line ACL_110kV_220kV",2026-03-20 16:51:24,
Inventory of Transmission,5,425,Comments_2,SI,2025,,,,,2026-03-20 16:51:24,
Inventory of Transmission,5,426,Comments_3,SI,2025,,,,,2026-03-20 16:51:24,
Inventory of Transmission,5,427,Comments_4,SI,2025,,,,"The PST transformer is included in the cell line Of_PU_>400kV
The STATCOM transformer 400/51,5 kV (150 MVA) is included in the cell line Nw_400kV_110kV_lower",2026-03-20 16:51:24,
Inventory of Transmission,5,422,DCC_110kV_220V,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,SI,2025,,,8,1.2,2026-03-20 16:51:24,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,SI,2025,,,13,3.75,2026-03-20 16:51:24,
Inventory of Transmission,5,416,Nw_400kV_220kV,SI,2025,,,2,0.8,2026-03-20 16:51:24,
Inventory of Transmission,5,415,Nw_400kV_330kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,SI,2025,,,,,2026-03-20 16:51:24,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,SI,2025,,,2,1.2,2026-03-20 16:51:24,
Inventory of Transmission,5,406,ACC_220kV_380kV,CH,2024,45.1,,,,45811.46389,
Inventory of Transmission,5,407,ACC_Over_380kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,CH,2024,47.3,,,,45811.46389,
Inventory of Transmission,5,401,ACL_220kV,CH,2024,4831.2,,,,45811.46389,
Inventory of Transmission,5,402,ACL_275kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,403,ACL_330kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,CH,2024,1779.1,,,,45811.46389,
Inventory of Transmission,5,405,ACL_750kV,CH,2024,,,,,45811.46389,Not Expected
Inventory of Transmission,5,424,Comments_1,CH,2024,,,,,45811.46389,
Inventory of Transmission,5,425,Comments_2,CH,2024,,,,,45811.46389,
